time,posterior_mean
205.0,1.6434165239334106
206.0,1.6430468559265137
207.0,1.6427521705627441
208.0,1.6425129175186157
209.0,1.6423203945159912
210.0,1.6421571969985962
211.0,1.642009973526001
212.0,1.6418728828430176
213.0,1.641735553741455
214.0,1.6415973901748657
215.0,1.6414706707000732
216.0,1.6413594484329224
217.0,1.6412646770477295
218.0,1.6411746740341187
219.0,1.6410671472549438
220.0,1.640924334526062
221.0,1.6407192945480347
222.0,1.6404610872268677
223.0,1.6401798725128174
224.0,1.6398895978927612
225.0,1.6395987272262573
226.0,1.6393083333969116
227.0,1.6390095949172974
228.0,1.6386886835098267
229.0,1.6383248567581177
230.0,1.637917160987854
231.0,1.6374143362045288
232.0,1.6369062662124634
233.0,1.6364240646362305
234.0,1.635981798171997
235.0,1.63558030128479
236.0,1.6352111101150513
237.0,1.6348583698272705
238.0,1.6345161199569702
239.0,1.6341664791107178
240.0,1.6338039636611938
241.0,1.633440375328064
242.0,1.6330894231796265
243.0,1.6327577829360962
244.0,1.632452368736267
245.0,1.6321885585784912
246.0,1.6319705247879028
247.0,1.6318107843399048
248.0,1.6317226886749268
249.0,1.6316945552825928
250.0,1.631717324256897
251.0,1.6317769289016724
252.0,1.631821870803833
253.0,1.6318432092666626
254.0,1.6318726539611816
255.0,1.6319319009780884
256.0,1.6320277452468872
257.0,1.6321525573730469
258.0,1.632318377494812
259.0,1.632535457611084
260.0,1.6327805519104004
261.0,1.6323524713516235
262.0,1.631929636001587
263.0,1.6315124034881592
264.0,1.6311002969741821
265.0,1.6306930780410767
266.0,1.63029146194458
267.0,1.6298943758010864
268.0,1.629502534866333
269.0,1.6291157007217407
270.0,1.6287339925765991
271.0,1.6283568143844604
272.0,1.627984642982483
273.0,1.6276167631149292
274.0,1.6272542476654053
275.0,1.6268959045410156
276.0,1.6265422105789185
277.0,1.6261924505233765
278.0,1.6258478164672852
279.0,1.625507116317749
280.0,1.6251707077026367
281.0,1.6248385906219482
282.0,1.624510645866394
283.0,1.6241862773895264
284.0,1.6238664388656616
285.0,1.6235506534576416
286.0,1.6232385635375977
287.0,1.6229304075241089
288.0,1.6226264238357544
289.0,1.622326135635376
290.0,1.6220296621322632
291.0,1.6217368841171265
292.0,1.6214474439620972
293.0,1.6211618185043335
294.0,1.620879888534546
295.0,1.6206014156341553
296.0,1.6203266382217407
297.0,1.6200549602508545
298.0,1.6197869777679443
299.0,1.6195220947265625
300.0,1.619260549545288
