time,posterior_mean
143.0,1.1384336948394775
144.0,1.1382169723510742
145.0,1.1380014419555664
146.0,1.137787938117981
147.0,1.137575387954712
148.0,1.1373646259307861
149.0,1.1371538639068604
150.0,1.1369459629058838
151.0,1.1367391347885132
152.0,1.1365333795547485
153.0,1.1363282203674316
154.0,1.1361254453659058
155.0,1.1359243392944336
156.0,1.1357247829437256
157.0,1.13552725315094
158.0,1.135331153869629
159.0,1.1351362466812134
160.0,1.134942889213562
161.0,1.1347508430480957
162.0,1.1345603466033936
163.0,1.1343704462051392
164.0,1.134182095527649
165.0,1.1339945793151855
166.0,1.1338084936141968
167.0,1.1336239576339722
168.0,1.1334409713745117
169.0,1.1332582235336304
170.0,1.133078932762146
171.0,1.1328984498977661
172.0,1.132721185684204
173.0,1.132543921470642
174.0,1.132368564605713
175.0,1.1321935653686523
176.0,1.1320199966430664
177.0,1.1318485736846924
178.0,1.1316777467727661
179.0,1.1315091848373413
180.0,1.131341814994812
181.0,1.1311755180358887
182.0,1.1310107707977295
183.0,1.1308481693267822
184.0,1.1306856870651245
185.0,1.1305243968963623
186.0,1.1303640604019165
187.0,1.1302058696746826
188.0,1.1300480365753174
189.0,1.1298924684524536
190.0,1.1297385692596436
191.0,1.1289687156677246
192.0,1.1282002925872803
193.0,1.1274259090423584
194.0,1.1266754865646362
195.0,1.1259571313858032
196.0,1.1252695322036743
197.0,1.1246216297149658
198.0,1.1240026950836182
199.0,1.1234174966812134
200.0,1.1228656768798828
201.0,1.122347116470337
202.0,1.1218806505203247
203.0,1.121488332748413
204.0,1.1211719512939453
205.0,1.1209598779678345
206.0,1.1208319664001465
207.0,1.120778203010559
208.0,1.120776653289795
209.0,1.1208277940750122
210.0,1.1209272146224976
211.0,1.1210756301879883
212.0,1.1212491989135742
213.0,1.1214150190353394
214.0,1.1215572357177734
215.0,1.1216413974761963
216.0,1.121659517288208
217.0,1.121622920036316
218.0,1.121551752090454
219.0,1.1214560270309448
220.0,1.1213432550430298
221.0,1.1212066411972046
222.0,1.121057391166687
223.0,1.1209133863449097
224.0,1.120785117149353
225.0,1.1206765174865723
226.0,1.1205940246582031
227.0,1.120527744293213
228.0,1.1204659938812256
229.0,1.1204015016555786
230.0,1.1203248500823975
231.0,1.120187520980835
232.0,1.1200193166732788
233.0,1.119821548461914
234.0,1.119596242904663
235.0,1.1193503141403198
236.0,1.119083046913147
237.0,1.1187937259674072
238.0,1.1184873580932617
239.0,1.1181650161743164
240.0,1.1178336143493652
241.0,1.1174954175949097
242.0,1.11715829372406
243.0,1.1168404817581177
244.0,1.116553783416748
245.0,1.1163030862808228
246.0,1.116094708442688
247.0,1.1159250736236572
248.0,1.1157972812652588
249.0,1.1156971454620361
250.0,1.1156052350997925
251.0,1.1155273914337158
252.0,1.1154624223709106
253.0,1.1154160499572754
254.0,1.1153769493103027
255.0,1.1153334379196167
256.0,1.1152852773666382
257.0,1.115228533744812
258.0,1.115154504776001
259.0,1.1150671243667603
260.0,1.1149705648422241
261.0,1.1148674488067627
262.0,1.1147637367248535
263.0,1.1146599054336548
264.0,1.1145554780960083
265.0,1.1144509315490723
266.0,1.1143478155136108
267.0,1.1142452955245972
268.0,1.1141434907913208
269.0,1.1140425205230713
270.0,1.1139429807662964
271.0,1.1138439178466797
272.0,1.1137464046478271
273.0,1.1136500835418701
274.0,1.11355459690094
275.0,1.113460659980774
276.0,1.1133671998977661
277.0,1.1132749319076538
278.0,1.1131843328475952
279.0,1.1130943298339844
280.0,1.1130058765411377
281.0,1.1129179000854492
282.0,1.1128309965133667
283.0,1.112745761871338
284.0,1.1126606464385986
285.0,1.1125775575637817
286.0,1.1124950647354126
287.0,1.1124134063720703
288.0,1.112332820892334
289.0,1.112252950668335
290.0,1.112174391746521
291.0,1.1120967864990234
292.0,1.1120197772979736
293.0,1.1119436025619507
294.0,1.1118686199188232
295.0,1.1117949485778809
296.0,1.111721396446228
297.0,1.1116491556167603
298.0,1.111578106880188
299.0,1.1115071773529053
300.0,1.1114377975463867
