simulation_step,time_s,cell_voltage_V,concentration_loss_V,ohmic_loss_V,crossover_loss_V,activation_loss_V,anode_limiting_current_density_A_cm2,cathode_limiting_current_density_A_cm2,anode_water_flux_mol_m2_s,cathode_water_flux_mol_m2_s,anode_hydrogen_flux_mol_m2_s,cathode_oxygen_flux_mol_m2_s
114,11.4,0.70242679819201082,-0.052693304369410388,0.052238890075007378,-0.038312399041173402,0.34360948106896622,3.004508416276876,1.9341568264184399,8.1479708539145416e-05,-2.3379375859474299e-05,0.00052961518594993979,0.00039736609912893294
115,11.5,0.70234566794006581,-0.052742363757534536,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9981766855112353,1.9341017674964898,8.1502651818622155e-05,-2.3340041309667147e-05,0.00052864788588202565,0.00039736609912893294
116,11.600000000000001,0.70226547003456052,-0.052790923869599576,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9919431571483419,1.9340475577994338,8.152533411820171e-05,-2.3301327137275733e-05,0.00052769558821935615,0.00039736609912893294
117,11.700000000000001,0.70218619367415203,-0.052838988955265148,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9858060026335447,1.9339941817694382,8.1547758260245415e-05,-2.3263221574660201e-05,0.0005267580136131874,0.00039736609912893294
118,11.800000000000001,0.70210782819603257,-0.052886563244079907,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9797634358533371,1.9339416241820651,8.1569927039986989e-05,-2.3225713119481996e-05,0.00052583488919851872,0.00039736609912893294
119,11.9,0.70203036307365585,-0.0529336509451429,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9738137119160029,1.9338898701426863,8.1591843225713197e-05,-2.3188790530988414e-05,0.00052492594840781363,0.00039736609912893294
120,12,0.70195378791445329,-0.052980256246822469,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.96795512597425,1.9338389050814149,8.1613509558945229e-05,-2.3152442825292922e-05,0.00052403093079113111,0.00039736609912893294
121,12.100000000000001,0.70187809245756805,-0.053026383316516358,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9621860120881318,1.9337887147470789,8.1634928754620978e-05,-2.3116659270008103e-05,0.00052314958184241582,0.00039736609912893294
122,12.200000000000001,0.70180326657161585,-0.053072036300442924,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.956504742126675,1.9337392852005626,8.165610350127769e-05,-2.3081429378482491e-05,0.00052228165283169765,0.00039736609912893294
123,12.300000000000001,0.70172930025248437,-0.053117219323454729,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9509097247066629,1.9336906028077914,8.1677036461235761e-05,-2.3046742903819851e-05,0.00052142690064297108,0.00039736609912893294
124,12.4,0.70165618362117455,-0.053161936488869542,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9453994041671279,1.9336426542325174,8.169773027078258e-05,-2.3012589832804559e-05,0.00052058508761752701,0.00039736609912893294
125,12.5,0.70158390692169026,-0.053206191878314164,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9399722595781581,1.9335954264290436,8.1718187540357327e-05,-2.2978960379820804e-05,0.00051975598140252847,0.00039736609912893294
126,12.600000000000001,0.70151246051897731,-0.05324998955157903,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9346268037826642,1.933548906634962,8.173841085473593e-05,-2.2945844980824658e-05,0.00051893935480462052,0.00039736609912893294
127,12.700000000000001,0.70144183489690992,-0.053293333546480803,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9293615824698671,1.9335030823639754,8.1758402773216511e-05,-2.291323428740993e-05,0.00051813498564838784,0.00039736609912893294
128,12.800000000000001,0.70137202065633042,-0.053336227878732295,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.92417517327925,1.93345794139883,8.1778165829805266e-05,-2.2881119160994555e-05,0.00051734265663946368,0.00039736609912893294
129,12.9,0.70130300851313587,-0.053378676541818104,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.919066184933834,1.9334134717844018,8.1797702533402441e-05,-2.2849490667144713e-05,0.00051656215523212146,0.00039736609912893294
130,13,0.7012347892964147,-0.053420683506876107,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9140332564016496,1.9333696618209364,8.1817015367988735e-05,-2.2818340070046719e-05,0.00051579327350117251,0.00039736609912893294
131,13.100000000000001,0.70116735394662955,-0.053462252722583509,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9090750560843532,1.9333265000574622,8.1836106792811729e-05,-2.2787658827133044e-05,0.00051503580801800966,0.00039736609912893294
132,13.200000000000001,0.70110069351384863,-0.053503388115047526,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.9041902810319438,1.9332839752853859,8.1854979242572615e-05,-2.2757438583863748e-05,0.00051428955973064066,0.00039736609912893294
133,13.300000000000001,0.70103479915601885,-0.053544093587700944,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.899377656182621,1.9332420765322562,8.1873635127612782e-05,-2.2727671168663355e-05,0.00051355433384756043,0.00039736609912893294
134,13.4,0.70096966213728551,-0.053584373021201413,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.894635933626851,1.9332007930557138,8.1892076834100668e-05,-2.2698348588011909e-05,0.00051282993972532188,0.00039736609912893294
135,13.5,0.70090527382635237,-0.053624230273335613,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8899638918947201,1.9331601143376109,8.1910306724218459e-05,-2.2669463021686577e-05,0.00051211619075966594,0.00039736609912893294
136,13.600000000000001,0.70084162569488317,-0.053663669178927113,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.885360335265748,1.9331200300783073,8.1928327136348805e-05,-2.2641006818151013e-05,0.00051141290428008044,0.00039736609912893294
137,13.700000000000001,0.70077870931594211,-0.053702693549748617,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8808240931003266,1.933080530191132,8.1946140385261322e-05,-2.2612972490087726e-05,0.00051071990144766388,0.00039736609912893294
138,13.800000000000001,0.70071651636247334,-0.053741307174438591,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8763540191919774,1.9330416047970091,8.1963748762299194e-05,-2.258535271007018e-05,0.0005100370071561707,0.00039736609912893294
139,13.9,0.70065503860581613,-0.05377951381842179,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.871948991139706,1.9330032442192429,8.1981154535565307e-05,-2.255814030636938e-05,0.00050936404993612457,0.00039736609912893294
140,14,0.7005942679142555,-0.053817317223834031,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8676079097397049,1.9329654389784594,8.1998359950108426e-05,-2.2531328258890733e-05,0.00050870086186188942,0.00039736609912893294
141,14.100000000000001,0.70053419625160851,-0.053854721109451317,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8633296983957206,1.9329281797876947,8.2015367228108809e-05,-2.2504909695237504e-05,0.00050804727846158991,0.00039736609912893294
142,14.200000000000001,0.70047481567584191,-0.053891729170623071,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8591133025474051,1.9328914575476288,8.2032178569063971e-05,-2.2478877886895534e-05,0.0005074031386297827,0.00039736609912893294
143,14.300000000000001,0.70041611833772333,-0.053928345079209593,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8549576891160386,1.9328552633419611,8.204879614997365e-05,-2.2453226245535812e-05,0.00050676828454277725,0.00039736609912893294
144,14.4,0.70035809647950176,-0.05396457248352364,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8508618459669854,1.9328195884329202,8.2065222125524701e-05,-2.242794831943023e-05,0.00050614256157651587,0.00039736609912893294
145,14.5,0.70030074243361851,-0.054000415008276445,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8468247813882992,1.9327844242569046,8.2081458628275523e-05,-2.2403037789977513e-05,0.00050552581822692051,0.00039736609912893294
146,14.600000000000001,0.70024404862144829,-0.054035876254527646,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8428455235849244,1.9327497624202525,8.2097507768840019e-05,-2.2378488468333929e-05,0.00050491790603262134,0.00039736609912893294
147,14.700000000000001,0.70018800755206534,-0.054070959799639717,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8389231201879399,1.93271559469513,8.2113371636071138e-05,-2.2354294292146879e-05,0.00050431867949998375,0.00039736609912893294
148,14.800000000000001,0.70013261182103848,-0.054105669197236313,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8350566377783246,1.9326819130155422,8.2129052297243887e-05,-2.2330449322386397e-05,0.00050372799603035404,0.00039736609912893294
149,14.9,0.70007785410925183,-0.054140007977164992,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.83124516142475,1.9326487094734544,8.2144551798237926e-05,-2.2306947740271868e-05,0.00050314571584944795,0.00039736609912893294
150,15,0.70002372718174999,-0.054173979645463874,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8274877942349117,1.9326159763150306,8.2159872163719362e-05,-2.2283783844290412e-05,0.00050257170193880715,0.00039736609912893294
151,15.100000000000001,0.6999702238866079,-0.054207587684332648,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8237836569199444,1.9325837059369706,8.2175015397322433e-05,-2.2260952047304118e-05,0.00050200581996925561,0.00039736609912893294
152,15.200000000000001,0.69991733715382454,-0.054240835552107527,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8201318873714674,1.9325518908829589,8.2189983481829946e-05,-2.2238446873742186e-05,0.0005014479382362835,0.00039736609912893294
153,15.300000000000001,0.6998650599942382,-0.054273726683240299,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8165316402508465,1.9325205238402068,8.2204778379353744e-05,-2.221626295687606e-05,0.00050089792759729947,0.00039736609912893294
154,15.4,0.69981338549846506,-0.054306264488281346,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.812982086590246,1.9324895976360987,8.2219402031514084e-05,-2.2194395036174621e-05,0.00050035566141068345,0.00039736609912893294
155,15.5,0.69976230683585816,-0.054338452353866903,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8094824134050871,1.9324591052349243,8.2233856359618414e-05,-2.2172837954735477e-05,0.00049982101547658086,0.00039736609912893294
156,15.600000000000001,0.69971181725348708,-0.054370293642709913,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8060318233175292,1.9324290397347084,8.2248143264839705e-05,-2.2151586656791646e-05,0.00049929386797938286,0.00039736609912893294
157,15.700000000000001,0.699661910075138,-0.05440179169359504,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.8026295341906073,1.9323993943641244,8.2262264628393721e-05,-2.213063618528971e-05,0.00049877409943183289,0.00039736609912893294
158,15.800000000000001,0.69961257870033222,-0.054432949821377558,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7992747787726753,1.9323701624794951,8.2276222311715718e-05,-2.2109981679537421e-05,0.00049826159262070777,0.00039736609912893294
159,15.9,0.69956381660336431,-0.054463771316985841,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.795966804351818,1.9323413375618741,8.2290018156636405e-05,-2.2089618372918576e-05,0.00049775623255402315,0.00039736609912893294
160,16,0.69951561733235768,-0.054494259447427945,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7927048724199004,1.9323129132142074,8.230365398555717e-05,-2.2069541590673186e-05,0.0004972579064097092,0.00039736609912893294
161,16.100000000000001,0.69946797450833809,-0.054524417455801708,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.789488258345945,1.9322848831585733,8.231713160162427e-05,-2.204974674773975e-05,0.00049676650348571346,0.00039736609912893294
162,16.199999999999999,0.6994208818243236,-0.054554248561308499,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7863162510585417,1.9322572412334948,8.233045278890238e-05,-2.2030229346658846e-05,0.00049628191515148107,0.00039736609912893294
163,16.300000000000001,0.69937433304443197,-0.054583755959270744,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7831881527369791,1.9322299813913282,8.2343619312547501e-05,-2.2010984975535431e-05,0.00049580403480077042,0.00039736609912893294
164,16.400000000000002,0.69932832200300343,-0.054612942821152949,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7801032785108384,1.9322030976957156,8.2356632918978575e-05,-2.1992009306057449e-05,0.00049533275780575892,0.00039736609912893294
165,16.5,0.69928284260373874,-0.054641812294586159,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.777060956167769,1.9321765843191125,8.2369495336048556e-05,-2.1973298091570201e-05,0.0004948679814724006,0.00039736609912893294
166,16.600000000000001,0.69923788881885307,-0.05467036750339594,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7740605258691899,1.9321504355403762,8.238220827321455e-05,-2.1954847165203097e-05,0.0004944096049969923,0.00039736609912893294
167,16.699999999999999,0.69919345468824357,-0.054698611547633905,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7711013398736544,1.9321246457424188,8.2394773421707034e-05,-2.1936652438048721e-05,0.00049395752942391449,0.00039736609912893294
168,16.800000000000001,0.69914953431867244,-0.054726547503612229,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7681827622676591,1.9320992094099241,8.2407192454698092e-05,-2.1918709897391027e-05,0.00049351165760450424,0.00039736609912893294
169,16.900000000000002,0.69910612188296251,-0.054754178423941743,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7653041687036413,1.9320741211271228,8.2419467027468874e-05,-2.1901015604982265e-05,0.00049307189415703073,0.00039736609912893294
170,17,0.69906321161920648,-0.054781507337573171,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7624649461449491,1.9320493755756254,8.2431598777576062e-05,-2.1883565695366381e-05,0.00049263814542773387,0.00039736609912893294
171,17.100000000000001,0.69902079782999005,-0.054808537249841457,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.759664492617576,1.9320249675323133,8.2443589325017358e-05,-2.1866356374247793e-05,0.00049221031945289641,0.00039736609912893294
172,17.199999999999999,0.69897887488162669,-0.054835271142513214,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7569022169684323,1.9320008918672822,8.2455440272395997e-05,-2.1849383916903849e-05,0.00049178832592191538,0.00039736609912893294
173,17.300000000000001,0.69893743720340562,-0.054861711973837282,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7541775386299676,1.93197714354184,8.2467153205084478e-05,-2.1832644666639946e-05,0.00049137207614134313,0.00039736609912893294
174,17.400000000000002,0.69889647928685028,-0.054887862678598173,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7514898873909432,1.9319537176065564,8.2478729691387017e-05,-2.1816135033285517e-05,0.00049096148299986812,0.00039736609912893294
175,17.5,0.69885599568499057,-0.054913726168172354,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7488387031731674,1.9319306091993615,8.2490171282701325e-05,-2.1799851491730172e-05,0.00049055646093420732,0.00039736609912893294
176,17.600000000000001,0.69881598101164444,-0.054939305330587655,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7462234358140076,1.9319078135436913,8.2501479513679199e-05,-2.1783790580498142e-05,0.00049015692589587988,0.00039736609912893294
177,17.699999999999999,0.69877642994071221,-0.054964603030585077,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7436435448545184,1.9318853259466855,8.2512655902386182e-05,-2.1767948900360356e-05,0.00048976279531883979,0.00039736609912893294
178,17.800000000000001,0.69873733720548004,-0.054989622109683597,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7410984993329968,1.931863141797423,8.2523701950460143e-05,-2.175232311298267e-05,0.00048937398808793664,0.00039736609912893294
179,17.900000000000002,0.69869869759793457,-0.055014365386247571,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7385877775838168,1.9318412565652088,8.2534619143268928e-05,-2.1736909939609532e-05,0.00048899042450818459,0.00039736609912893294
180,18,0.69866050596808915,-0.055038835655556603,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7361108670413827,1.9318196657979001,8.2545408950067037e-05,-2.1721706159781292e-05,0.00048861202627481135,0.00039736609912893294
181,18.100000000000001,0.69862275722331668,-0.055063035689878095,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.73366726404904,1.9317983651202748,8.255607282415102e-05,-2.1706708610085149e-05,0.00048823871644406564,0.00039736609912893294
182,18.199999999999999,0.69858544632769615,-0.055086968238542179,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.73125647367281,1.9317773502324398,8.2566612203014163e-05,-2.1691914182937754e-05,0.00048787041940476185,0.00039736609912893294
183,18.300000000000001,0.69854856830136491,-0.055110636028019078,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7288780095197951,1.9317566169082803,8.2577028508499942e-05,-2.1677319825398976e-05,0.00048750706085053737,0.00039736609912893294
184,18.400000000000002,0.69851211821988279,-0.05513404176199873,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7265313935611268,1.9317361609939463,8.2587323146954359e-05,-2.1662922538016225e-05,0.00048714856775280377,0.00039736609912893294
185,18.5,0.6984760912136051,-0.055157188121472855,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.724216155959311,1.9317159784063753,8.2597497509377522e-05,-2.1648719373697662e-05,0.00048679486833437205,0.00039736609912893294
186,18.600000000000001,0.69844048246706181,-0.055180077764819029,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7219318348998591,1.9316960651318538,8.2607552971573808e-05,-2.1634707436613802e-05,0.00048644589204372882,0.00039736609912893294
187,18.699999999999999,0.69840528721834827,-0.0552027133278871,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7196779764270644,1.9316764172246086,8.2617490894301268e-05,-2.1620883881127181e-05,0.00048610156952994888,0.00039736609912893294
188,18.800000000000001,0.69837050075852314,-0.055225097424087481,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7174541342838161,1.931657030805439,8.2627312623419739e-05,-2.1607245910748292e-05,0.00048576183261822369,0.00039736609912893294
189,18.900000000000002,0.6983361184310144,-0.055247232644481732,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.7152598697553265,1.9316379020603762,8.2637019490038112e-05,-2.1593790777117925e-05,0.00048542661428598689,0.00039736609912893294
190,19,0.69830213563103349,-0.055269121557874883,0.052238890075007378,-0.038312399041173402,0.34360948106896622,2.713094751516667,1.9316190272393774,8.2646612810660365e-05,-2.1580515779014225e-05,0.00048509584863962326,0.00039736609912893294
191,19.100000000000001,0.69821778683688296,-0.055360283801038607,0.052379814689177608,-0.038181456467874193,0.34384571550721477,2.7042791889777571,1.9314925263012508,8.0589805103339191e-05,-2.1491584458558907e-05,0.00048476947089173963,0.00039736609912893294
192,19.200000000000003,0.69812145257361291,-0.055459555105353608,0.052521325947368573,-0.038050410320609442,0.34408194994546326,2.6952719405592505,1.9311931245457084,7.8584177615875666e-05,-2.1281371697502497e-05,0.00048444741733898644,0.00039736609912893294
193,19.300000000000001,0.69801554647036934,-0.05556529522001552,0.052663427002093519,-0.037919259901354842,0.34431818438371176,2.6860784642416342,1.9307740522773975,7.66283199244021e-05,-2.0987767495399049e-05,0.00048412962534041207,0.00039736609912893294
194,19.400000000000002,0.69790178589286489,-0.055676343425614783,0.052806121026366601,-0.037788004506437246,0.34455441882196025,2.6767041260647781,1.9302731738405137,7.4720869251440551e-05,-2.0637801479361637e-05,0.00048381603329633431,0.00039736609912893294
195,19.5,0.69778139404793571,-0.055791877530636094,0.052949411213858516,-0.037656643426476004,0.3447906532602088,2.6671542011749305,1.9297174838276319,7.2860508468487005e-05,-2.0250732326404726e-05,0.00048350658062771635,0.00039736609912893294
196,19.600000000000001,0.69765524186315286,-0.055911316022154961,0.053093300779053179,-0.037525175946323985,0.3450268876984573,2.6574338748689841,1.9291262489161376,7.1045964197621073e-05,-1.9840259120379162e-05,0.00048320120775603178,0.00039736609912893294
197,19.700000000000003,0.6975239482522716,-0.056034249445100409,0.05323779295740589,-0.037393601345007493,0.34526312213670585,2.6475482436358502,1.9285132215912326,6.9276005006512883e-05,-1.9416104172431669e-05,0.00048289985608360522,0.00039736609912893294
198,19.800000000000001,0.69738795132039932,-0.056160391897656953,0.053382891005503003,-0.037261918895665866,0.34549935657495434,2.6375023161946536,1.92788820967431,6.7549439691563717e-05,-1.898514592423901e-05,0.00048260246797441676,0.00039736609912893294
199,19.900000000000002,0.69724755911090441,-0.056289546547299521,0.053528598201222771,-0.037130127865489665,0.34573559101320284,2.6273010145295754,1.9272581941991516,6.586511564424965e-05,-1.8552229794202788e-05,0.00048230898673535448,0.00039736609912893294
200,20,0.6971029858627904,-0.056421581013619639,0.053674917843897559,-0.03699822751565874,0.34597182545145139,2.6169491749211122,1.9266281282043993,6.4221917296051475e-05,-1.8120748492087513e-05,0.00048201935659790608,0.00039736609912893294
201,20.100000000000001,0.69695437952205819,-0.056556408644686043,0.053821853254477824,-0.036866217101279006,0.34620805988969988,2.6064515489735625,1.926001543789607,6.261876463764178e-05,-1.769308114086185e-05,0.00048173352270027529,0.00039736609912893294
202,20.200000000000003,0.69680183821438879,-0.056693977362992677,0.053969407775697024,-0.03673409587131863,0.34644429432794838,2.595812804638522,1.9253809150972778,6.1054611808271175e-05,-1.7270857879685495e-05,0.00048145143106991184,0.00039736609912893294
203,20.300000000000001,0.69664542242530469,-0.056834261406781439,0.054117584772238311,-0.036601863068543392,0.34668052876619693,2.5850375272342552,1.9247679271385609,5.9528445751545453e-05,-1.6855155137035942e-05,0.00048117302860644566,0.00039736609912893294
204,20.400000000000002,0.69648516647306769,-0.056977253466416231,0.054266387630902573,-0.036469517929451051,0.34691676320444542,2.5741302204606882,1.9241637303011734,5.8039284934018963e-05,-1.6446677007244788e-05,0.00048089826306501113,0.00039736609912893294
205,20.5,0.69632108531049564,-0.057122960037709433,0.054415819760777875,-0.036337059684204975,0.34715299764269392,2.563095307409939,1.9235690913564667,5.6586178123247214e-05,-1.6045863161319306e-05,0.00048062708303995362,0.00039736609912893294
206,20.600000000000001,0.69615317940123911,-0.057271398085632627,0.05456588459341051,-0.036204487556566994,0.34738923208094241,2.5519371315721391,1.9229845020561585,5.5168203222144365e-05,-1.5652966009326251e-05,0.00048035943794890606,0.00039736609912893294
207,20.700000000000003,0.69598143821262037,-0.057422592651951113,0.054716585582977352,-0.036071800763829126,0.34762546651919096,2.5406599578364442,1.922410257242233,5.3784466156680109e-05,-1.5268105856047398e-05,0.00048009527801722886,0.00039736609912893294
208,20.800000000000001,0.69580584271388979,-0.057576575143455717,0.054867926206459999,-0.035938998516744716,0.34786170095743946,2.5292679734870513,1.9218465110332041,5.2434099814126778e-05,-1.4891310307259848e-05,0.00047983455426279744,0.00039736609912893294
209,20.900000000000002,0.69562636715900139,-0.057733382111395108,0.055019909963820099,-0.035806080019458279,0.34809793539568795,2.5177652891941014,1.9212933172411155,5.1116263029232905e-05,-1.4522542405635756e-05,0.00047957721848113636,0.00039736609912893294
210,21,0.69544298035427632,-0.057893054385810799,0.055172540378176448,-0.035673044469434853,0.3483341698339365,2.5061559399993034,1.9207506584445089,4.9830139615852024e-05,-1.4161720702267929e-05,0.00047932322323088308,0.00039736609912893294
211,21.100000000000001,0.69525564804588635,-0.058055635398960484,0.055325820995983661,-0.035539891057388119,0.348570404272185,2.4944438862961502,1.9202185004633254,4.857493744170039e-05,-1.3808755793057693e-05,0.00047907252181957777,0.00039736609912893294
212,21.200000000000003,0.69506433151984748,-0.058221172209717516,0.055479755387212205,-0.035406618967207537,0.34880663871043349,2.4826330148046196,1.9196967617872054,4.7349887544051108e-05,-1.3463530086738647e-05,0.00047882506828976869,0.00039736609912893294
213,21.300000000000001,0.69486898694008647,-0.058389716006808999,0.055634347145530165,-0.035273227375884862,0.34904287314868204,2.4707271395402119,1.9191852996518504,4.6154243284298264e-05,-1.3125888824017252e-05,0.00047858081740542491,0.00039736609912893294
214,21.400000000000002,0.69466956746895125,-0.058561320615238721,0.055789599888486592,-0.03513971545343933,0.34927910758693054,2.4587300027772132,1.918683958896283,4.4987279539441536e-05,-1.2795672498506684e-05,0.00047833972463864877,0.00039736609912893294
215,21.5,0.69446602340517072,-0.058736042418080329,0.055945517257696462,-0.035006082362841896,0.34951534202517903,2.4466452760060764,1.9181925763409757,4.3848291928653232e-05,-1.2472719629103669e-05,0.00047810174615668042,0.00039736609912893294
216,21.600000000000001,0.69425830226219609,-0.058913940321255652,0.056102102919027265,-0.034872327259938642,0.34975157646342758,2.4344765608848054,1.9177109839322684,4.2736596073191625e-05,-1.2156868692032643e-05,0.00047786683880918587,0.00039736609912893294
217,21.700000000000003,0.69404634880222416,-0.05909507575075397,0.05625936056278711,-0.034738449293373018,0.34998781090167608,2.4222273901842541,1.9172390109983521,4.165152688802219e-05,-1.1847959453634806e-05,0.00047763496011582327,0.00039736609912893294
218,21.800000000000001,0.69383010503681375,-0.059279512674770676,0.056417293903914756,-0.034604447604506934,0.35022404533992463,2.4099012287272128,1.9167764858652634,4.059243790359821e-05,-1.1545833876360373e-05,0.00047740606825407783,0.00039736609912893294
219,21.900000000000002,0.69360951020186157,-0.059467317645425559,0.0565759066821711,-0.034470321327341132,0.35046027977817312,2.3975014743212135,1.9163232370116565,3.9558700616338311e-05,-1.1250336721309536e-05,0.00047718012204736078,0.00039736609912893294
220,22,0.6933845007124273,-0.059658559856301245,0.056735202662332403,-0.034336069588434104,0.35069651421642162,2.3850314586849533,1.9158790938910157,3.8549703866417306e-05,-1.0961315935515078e-05,0.00047695708095336393,0.00039736609912893294
221,22.100000000000001,0.69315501183461914,-0.059853309956168083,0.056895185634385385,-0.034201691506820023,0.35093274865467017,2.3724944483682524,1.9154439266687409,3.7564853241562448e-05,-1.0678648297812001e-05,0.00047673690505266412,0.00039736609912893294
222,22.200000000000003,0.69292097524914398,-0.060051641838541323,0.057055859413723736,-0.034067186193925819,0.35116898309291866,2.3598936456654669,1.9150175933311377,3.6603570505617379e-05,-1.0402204796062417e-05,0.00047651955503757223,0.00039736609912893294
223,22.300000000000001,0.69268231769231481,-0.060253633661346215,0.057217227841346703,-0.033932552753486646,0.35140521753116716,2.3472321895222672,1.9145999111961858,3.5665293050702267e-05,-1.013183216089238e-05,0.00047630499220121749,0.00039736609912893294
224,22.400000000000002,0.69243896298287089,-0.060459366410704034,0.057379294784059211,-0.033797790281460627,0.35164145196941571,2.3345131564357264,1.9141907050761564,3.4749473371860755e-05,-9.8673840752080666e-06,0.0004760931784268657,0.00039736609912893294
225,22.5,0.69219083185097086,-0.060668924057240253,0.057542064134673922,-0.033662897865942183,0.3518776864076642,2.3217395613476253,1.913789805978843,3.3855578563143121e-05,-9.6087201872560874e-06,0.00047588407617746168,0.00039736609912893294
226,22.600000000000001,0.69193784177553086,-0.060882393708662844,0.057705539812214948,-0.033527874587074298,0.3521139208459127,2.3089143585309397,1.9133970501638387,3.2983089834129941e-05,-9.3557053700671797e-06,0.0004756776484853915,0.00039736609912893294
227,22.700000000000003,0.69167990682495439,-0.061099865762247518,0.057869725762123424,-0.033392719516959442,0.35235015528416119,2.296040442469407,1.9130122784532877,3.2131502045952277e-05,-9.108209158665456e-06,0.00047547385894246096,0.00039736609912893294
228,22.800000000000001,0.69141693749752065,-0.061321434060013266,0.058034625956465045,-0.033257431719569408,0.35258638972240974,2.2831206487301454,1.9126353357249539,3.1300323265913639e-05,-8.8661053158609933e-06,0.00047527267169008159,0.00039736609912893294
229,22.900000000000002,0.69114884055857428,-0.061547196048772318,0.058200244394139344,-0.033122010250653901,0.35282262416065824,2.2701577548292544,1.9122660705358874,3.0489074339864402e-05,-8.6292714913581066e-06,0.00047507405140966225,0.00039736609912893294
230,23,0.69087551887226695,-0.061777252946825179,0.058366585101090669,-0.032986454157647525,0.35305885859890673,2.2571544810903372,1.9119043348396181,2.9697288481523128e-05,-8.3975889488764834e-06,0.0004748779633131987,0.00039736609912893294
